source,id,name,url,price_value,price_currency,price_period,price_low,price_high,price_text,address,city,country,postal_code,lat,lng,rating,rating_count,type,image,description,source_url
amberstudent,amberstudent:iq-flinders-house-greenwich-2010058192275,"iQ Flinders House, London ",https://www.iqstudentaccommodation.com/london/flinders-house,367.0,GBP,week,367.0,479.0,367.0,"Bear Point, 2 E Parkside, London SE10 0FQ, UK",London,GB,SE10 0FQ,51.49550869999999,0.0125833,4.9,8,student_accommodation,https://assets.amberstudent.com/inventories/241535/97d0ced8.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:ark-wembley-wembley-2308071691695,"ARK Wembley, Wembley",https://arkliving.com/coliving/locations/wembley,1599.0,GBP,month,1599.0,2049.0,1599.0,"Ark, 30 First Way, Wembley HA9 0PE, UK",Wembley,GB,HA9 0PE,51.5585466,-0.2751678,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/572751/0cf43df7.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:halsmere-studios-london-1608308001711,"Halsmere Studios, London",https://wearehomesforstudents.com/student-accommodation/london/halsmere-studios,370.0,GBP,week,370.0,450.0,370.0,"10 Halsmere Rd, London SE5 9LN, UK",London,GB,SE5 9LN,51.4753738,-0.10255879999999999,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/952870/0293956d.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-magenta-house-london-1608304026309,"iQ Magenta House, London",https://www.iqstudentaccommodation.com/search/building/magenta-house,375.0,GBP,week,375.0,489.0,375.0,"5 Tyrian Place, London E1 1DQ, UK",London,GB,E1 1DQ,51.5175756,-0.0673637,5.0,16,student_accommodation,https://assets.amberstudent.com/inventories/147414/bc9a4401.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-islington-residence-london-2003136980116,"LST Islington Residence, London",https://www.londonist.co.uk/residences/islington-residence_6,375.0,GBP,week,375.0,440.0,375.0,"32-34 Market Rd, London N7 9AW, UK",London,GB,N7 9AW,51.5468293,-0.120561,4.9,8,student_accommodation,https://assets.amberstudent.com/inventories/149365/8f25c782.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:highbury-residence-go-britanya-london-2211299028931,"GoBritanya Highbury Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,375.0,GBP,week,375.0,531.0,375.0,"309 Holloway Rd, London N7 9DS, UK",London,GB,N7 9DS,51.5534405,-0.1136022,5.0,8,student_accommodation,https://assets.amberstudent.com/inventories/243928/81abd26e.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:piccadilly-court-london-2305263546648,"GoBritanya Piccadilly Court, London",https://www.gobritanya.com/student-residences/london/piccadilly-court,375.0,GBP,week,375.0,414.0,375.0,"457-463 Caledonian Rd, London N7 9BJ, UK",London,GB,N7 9BJ,51.547529999999995,-0.1183769,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/270408/66a43636.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-axo-new-cross-london-2305277448450,"LST New Cross, London",https://www.londonist.co.uk/residences/new-cross_43,375.0,GBP,week,375.0,430.0,375.0,"403 New Cross Rd, London SE14 6AG, UK",London,GB,SE14 6AG,51.4758754,-0.033282,4.8,5,student_accommodation,https://assets.amberstudent.com/inventories/270717/23db501c.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-hackney-wick-park-london-2308104164362,"LST Hackney Wick Park, London",https://www.londonist.co.uk/residences/hackney-wick-park_498,375.0,GBP,week,375.0,405.0,375.0,"1 Stour Rd, Fish Island, London E3 2NT, UK",London,GB,E3 2NT,51.53848559999999,-0.02300139999999999,,,student_accommodation,https://assets.amberstudent.com/inventories/289394/10f54f26.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:bloomsbury-janet-poole-house-london-1708211916403,"Bloomsbury Janet Poole House, London",https://www.studentcastle.co.uk/locations/london-janet-poole-house/,376.0,GBP,week,376.0,839.0,376.0,"101-105, Gower St, London WC1E 6AA, UK",London,GB,WC1E 6AA,51.5229667,-0.1334349,4.9,7,student_accommodation,https://assets.amberstudent.com/inventories/176798/37ed5e40.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:francis-gardner-apartments-2009309055661,"Francis Gardner Studios, London",https://almerostudent.com/properties/london/francis-gardner/,376.0,GBP,week,376.0,490.0,376.0,"89-91 W End Ln, London NW6 4SY, UK",London,GB,NW6 4SY,51.5421632,-0.1934226,5.0,7,student_accommodation,https://assets.amberstudent.com/inventories/260632/d30020a0.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-hammersmith-london-1811160979976,"iQ Hammersmith, London",https://www.iqstudentaccommodation.com/search/building/hammersmith?year=2019-20,377.0,GBP,week,377.0,659.0,377.0,"230 Shepherds Bush Rd, London W6 7NL, UK",London,GB,W6 7NL,51.4944615,-0.2240754,4.9,9,student_accommodation,https://assets.amberstudent.com/inventories/177401/1a7ee994.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:wick-park-london-2303011285133,"Wick Park, London",https://prestigestudentliving.com/student-accommodation/london/wick-park,379.0,GBP,week,379.0,399.0,379.0,"1 Stour Rd, Fish Island, London E3 2EQ, UK",London,GB,E3 2EQ,51.538945999999996,-0.023124799999999997,,,student_accommodation,https://assets.amberstudent.com/inventories/258013/455ad193.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:therese-house-london-1906186914451,"Yugo Therese House, London",https://yugo.com/en-gb/global/united-kingdom/london/therese-house,384.0,GBP,week,384.0,585.0,384.0,"29-30 Glasshouse Yard, Barbican, London EC1A 4JW, UK",London,GB,EC1A 4JW,51.52193630000001,-0.098102,4.9,10,student_accommodation,https://assets.amberstudent.com/inventories/145529/801b4d25.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:the-stay-club-camden-1709115141970,"The Stay Club Camden, London",https://www.thestayclub.com/student-accommodation/camden,385.0,GBP,week,385.0,690.0,385.0,"34 Chalk Farm Rd, Chalk Farm, London NW1 8AJ, UK",London,GB,NW1 8AJ,51.5427513,-0.14770619999999998,4.9,9,student_accommodation,https://assets.amberstudent.com/inventories/142526/69deeb7c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:islington-residence-go-britanya-2009027357830,"GoBritanya Islington Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,385.0,GBP,week,385.0,592.0,385.0,"32-34 Market Rd, London N7 9AW, UK",London,GB,N7 9AW,51.5471389,-0.1208181,5.0,5,student_accommodation,https://assets.amberstudent.com/inventories/262505/d9afe5bd.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-east-court-mile-end-2010057445017,"iQ East Court, London",https://www.iqstudentaccommodation.com/london/east-court?year=2022-23&sorting=availability,385.0,GBP,week,385.0,588.0,385.0,"450 Mile End Rd, London E1 4GG, UK",London,GB,E1 4GG,51.52345,-0.03803400000000001,4.9,10,student_accommodation,https://assets.amberstudent.com/inventories/241321/86966e69.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-lewisham-exchange-london-2209012033202,"LST Lewisham Exchange, London",https://www.londonist.co.uk/residences/lewisham-exchange_408,249.0,GBP,week,249.0,440.0,249.0,"Exchange Point, Loampit Vale, London SE13 7NX, UK",London,GB,SE13 7NX,51.4647139,-0.0141497,4.8,6,student_accommodation,https://assets.amberstudent.com/inventories/230420/a38485fd.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-hoxton-london-1811170520327,"iQ Hoxton, London",https://www.iqstudentaccommodation.com/london/hoxton?year=2021-22,389.0,GBP,week,389.0,585.0,389.0,"67 Kingsland Rd, London E2 8AG, UK",London,GB,E2 8AG,51.5298946,-0.0775878,4.8,13,student_accommodation,https://assets.amberstudent.com/inventories/143204/ad521a25.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:ravenscourt-house-london-2508227456998,"Ravenscourt House, London",https://ravenscourthouse.com/,389.0,GBP,week,389.0,609.0,389.0,"3 Paddenswick Rd, London W6 0BY, UK",London,GB,W6 0BY,51.496531,-0.23529799999999998,,,student_accommodation,https://assets.amberstudent.com/inventories/2103284/de56552b.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:ark-canary-wharf-london-2509195009136,"ARK Canary Wharf, London",https://arkcoliving.com/locations/canary-wharf,1699.0,GBP,month,1699.0,1899.0,1699.0,"ARK, 20 Crossharbour Plaza, London E14 9YF, UK",London,GB,E14 9YF,51.4977203,-0.0147015,,,student_accommodation,https://assets.amberstudent.com/inventories/2198212/fb4dab58.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-highbury-london-1707319989447,"Chapter Highbury, London",https://www.chapter-living.com/properties/highbury/,393.0,GBP,week,393.0,550.0,393.0,"309 Holloway Rd, London N7 9DS, UK",London,GB,N7 9DS,51.55327980000001,-0.1134245,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/2459359/c3c89ba1.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:dashwood-studios-1805049298482,"Collegiate Dashwood Studios, London",https://www.collegiate-ac.com/uk-student-accommodation/london/dashwood-studios/,395.0,GBP,week,395.0,490.0,395.0,"120-138 Walworth Rd, London SE17 1JL, UK",London,GB,SE17 1JL,51.491651,-0.098233,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/140929/dfbe99d3.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-white-city-residence-london-2003137514390,"LST White City Residence, London",https://www.londonist.co.uk/residences/white-city-residence_11,395.0,GBP,week,395.0,490.0,395.0,"10 Westway, London W12 0DD, UK",London,GB,W12 0DD,51.5136756,-0.2484673999999999,5.0,11,student_accommodation,https://assets.amberstudent.com/inventories/149393/c5beb28c.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:white-city-residence-go-britanya-london-2012093215616,"GoBritanya White City Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,395.0,GBP,week,395.0,490.0,395.0,"10 Westway, London W3 7EL, UK",London,GB,W3 7EL,51.51359480000001,-0.2483135,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/170786/b6518e30.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:manna-ash-house-london-2505036005600,"Manna Ash House, London",https://www.sanctuary-students.com/student-accommodation/london/manna-ash-house,,GBP,week,,,,"8-16 Pocock St, London SE1 0BW, UK",London,GB,SE1 0BW,51.50188319999999,-0.1038921,,,student_accommodation,https://assets.amberstudent.com/inventories/1866823/e21b2592.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:fulham-palace-studios-2005190718461,"Fulham Palace Studios, London",https://www.universalstudentliving.com/student-accommodation/london/fulham-palace-studios,399.0,GBP,week,399.0,440.0,399.0,"168-188 Fulham Palace Rd, London W6 9PA, UK",London,GB,W6 9PA,51.4852398,-0.2203217,4.9,14,student_accommodation,https://assets.amberstudent.com/inventories/204349/dd2d5dc9.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:host-view-studios-2111303227354,"Host View Studios, London",https://host-students.com/locations/london/view-studios/,399.0,GBP,week,399.0,515.0,399.0,"11-13 Spa Rd, London SE16 3SA, UK",London,GB,SE16 3SA,51.4957081,-0.07498550000000001,4.8,4,student_accommodation,https://assets.amberstudent.com/inventories/201368/189ffaef.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-ealing-residence-london-2301112196202,"LST Ealing Residence, London",https://londonist.co.uk/residences/ealing-residence_496?,399.0,GBP,week,399.0,450.0,399.0,"Holbrook House, 3 Victoria Rd, North Acton, London W3 6UN, UK",London,GB,W3 6UN,51.5228881,-0.2585809999999999,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/250273/ecf3047e.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:elephant-castle-london-2508298261162,"YourTRIBE Elephant & Castle, London",https://www.yourtribe.com/buildings/elephant-and-castle/,399.0,GBP,week,399.0,619.0,399.0,"6 Avonmouth St, London SE1 6NX, UK",London,GB,SE1 6NX,51.4976292,-0.0975985,,,student_accommodation,https://assets.amberstudent.com/inventories/2124179/f445763f.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-vega-london-2101138507106,"iQ Vega, London",https://www.iqstudentaccommodation.com/london/vega,401.0,GBP,week,401.0,664.0,401.0,"6 Miles St, London SW8 1RZ, UK",London,GB,SW8 1RZ,51.4829125,-0.1247296,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/1273213/943d975a.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:griffon-studio-london-2306050310110,"Griffon Studios, London",https://www.gradpadlondon.com/london/griffon-studios/,404.0,GBP,week,404.0,444.0,404.0,"Winstanley Rd, London SW11 2DL, UK",London,GB,SW11 2DL,51.46557070000001,-0.1726832,,,student_accommodation,https://assets.amberstudent.com/inventories/1532474/81f0444f.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:venue-studios-london-2401233494282,"Venue Studios, London",https://prestigestudentliving.com/student-accommodation/london/venue-studios,405.0,GBP,week,405.0,450.0,405.0,"333 New Cross Rd, London SE14 6AT, UK",London,GB,SE14 6AT,51.4758343,-0.0361515,,,student_accommodation,https://assets.amberstudent.com/inventories/944022/4fddbf47.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-white-city-2203154510815,"Chapter White City, London",https://www.chapter-living.com/properties/west/white-city,411.0,GBP,week,411.0,520.0,411.0,"10 Westway, London W12 0DD, UK",London,GB,W12 0DD,51.5136756,-0.2484673999999999,4.7,9,student_accommodation,https://assets.amberstudent.com/inventories/2402187/6e9549da.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:axo-camden-1805217864092,"AXO Camden, London",http://axostudent.co.uk/properties/axo-camden/,413.0,GBP,week,413.0,555.0,413.0,"Bartholomew Rd, London NW5 2BJ, UK",London,GB,NW5 2BJ,51.5501255,-0.1345847,4.8,6,student_accommodation,https://assets.amberstudent.com/inventories/162749/815b9f1d.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-city-london-1811192172260,"iQ City, London",https://www.iqstudentaccommodation.com/london/city,413.0,GBP,week,413.0,725.0,413.0,"11 Bastwick St, London EC1V 3AQ, UK",London,GB,EC1V 3AQ,51.52477090000001,-0.09823320000000002,4.4,9,student_accommodation,https://assets.amberstudent.com/inventories/923758/f83acc8f.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-highbury-ii-london-2203220094911,"Chapter Highbury II, London",https://www.chapter-living.com/properties/highbury-ii/,419.0,GBP,week,419.0,535.0,419.0,"295 Holloway Rd, London N7 8HS, UK",London,GB,N7 8HS,51.5526725,-0.1127085,4.9,9,student_accommodation,https://assets.amberstudent.com/inventories/1595981/1a15d52c.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-highbury-residence-london-2003137827393,"LST Highbury Residence, London",https://www.londonist.co.uk/residences/highbury-residence_12,420.0,GBP,week,420.0,480.0,420.0,"309 Holloway Rd, London N7 9DS, UK",London,GB,N7 9DS,51.5534499,-0.1136551,4.8,4,student_accommodation,https://assets.amberstudent.com/inventories/149372/99325c9b.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:shoreditch-soul-london-2512096663952,"The Villas - Shoreditch &Soul, London",https://andsoul.com/locations/shoreditch,420.0,GBP,week,420.0,1250.0,420.0,"114-116 Cheshire St, London E2 6EJ, UK",London,GB,E2 6EJ,51.5238936,-0.0666577,,,student_accommodation,https://assets.amberstudent.com/inventories/2498081/96047fbd.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:viridian-studios-kingston-upon-thames-1911200183789,"Tribu Kingston, Kingston upon Thames",https://prestigestudentliving.com/student-accommodation/kingston-upon-thames/tribu-kingston,425.0,GBP,week,425.0,485.0,425.0,"2 Old London Rd, Kingston upon Thames KT2 6SN, UK",Kingston upon Thames,GB,KT2 6SN,51.4107263,-0.3001288,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/175326/f4ee7480.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:london-stratford-london-2007316215161,"Iconinc London Stratford, London",https://www.iconinc.co.uk/locations/london-stratford/our-apartments,,GBP,week,,,,"66 W Ham Ln, London E15 4PT, UK",London,GB,E15 4PT,51.53747449999999,0.0056408,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/156801/42dbef02.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:go-britanya-southbank-residence-london-2406074080062,"GoBritanya South Bank Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,425.0,GBP,week,425.0,575.0,425.0,"17 Great Suffolk St, London SE1 0NS, UK",London,GB,SE1 0NS,51.5049025,-0.1012034,,,student_accommodation,https://assets.amberstudent.com/inventories/1106237/45c731b1.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:student-living-heights-london-2402136104228,"Student Living Heights, London",https://www.unitestudents.com/london/student-living-heights?academicYear=24%2F25&lengthOfStay,429.0,GBP,week,429.0,455.0,429.0,"Derwent Point, 312-314 Goswell Rd., London EC1V 7AF, UK",London,GB,EC1V 7AF,51.53011799999999,-0.1026654,,,student_accommodation,https://assets.amberstudent.com/inventories/954764/dbd1c5ed.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:canto-court-london-2508225796192,"Canto Court, London",https://cantocourt.com/,429.0,GBP,week,429.0,649.0,429.0,"Canto Court, 122 Old St, London EC1V 9BD, UK",London,GB,EC1V 9BD,51.5248421,-0.09254169999999999,,,student_accommodation,https://assets.amberstudent.com/inventories/2102563/48db26d3.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:wood-lane-studios-london-2306058745525,"Wood Lane Studios, London",https://www.gradpadlondon.com/london/wood-lane-studios,432.0,GBP,week,432.0,462.0,432.0,"80 Wood Ln, London W12 0BZ, UK",London,GB,W12 0BZ,51.5164546,-0.2251342,,,student_accommodation,https://assets.amberstudent.com/inventories/2506459/99e00779.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-paris-gardens-london-1608304485980,"iQ Paris Gardens, London",https://www.iqstudentaccommodation.com/search/building/paris-gardens,438.0,GBP,week,438.0,508.0,438.0,"6 Paris Garden, London SE1 8ND, UK",London,GB,SE1 8ND,51.5056807,-0.106135,5.0,9,student_accommodation,https://assets.amberstudent.com/inventories/276753/b7df72c1.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:iq-shoreditch-london-1811179150260,"iQ Shoreditch, London",https://www.iqstudentaccommodation.com/search/building/shoreditch?year=2019-20,443.0,GBP,week,443.0,691.0,443.0,"2 Silicon Wy, East Rd, London N1 6AT, UK",London,GB,N1 6AT,51.5276184,-0.0877662,4.9,7,student_accommodation,https://assets.amberstudent.com/inventories/143187/115afbda.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-south-bank-london-1707299131831,"Chapter South Bank, London",https://www.chapter-living.com/properties/south-bank/,447.0,GBP,week,447.0,705.0,447.0,"17 Great Suffolk St, London SE1 0NS, UK",London,GB,SE1 0NS,51.5049025,-0.1012034,4.9,8,student_accommodation,https://assets.amberstudent.com/inventories/1579981/5bdacb42.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:victoria-hall-king-s-cross-1608303976550,"Victoria Hall King's Cross, London",https://host-students.com/locations/london/victoria-hall-kings-cross/,450.0,GBP,week,450.0,645.0,450.0,"25 Canal Reach, London N1C 4DD, UK",London,GB,N1C 4DD,51.53931859999999,-0.1248572,5.0,8,student_accommodation,https://assets.amberstudent.com/inventories/132961/8e7d808b.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:depot-point-london-1906150007469,"Yugo Depot Point, London",https://yugo.com/en-gb/global/united-kingdom/london/depot-point,450.0,GBP,week,450.0,590.0,450.0,"15-27 Britannia St, London WC1X 9BP, UK",London,GB,WC1X 9BP,51.5295958,-0.1187595,5.0,3,student_accommodation,https://assets.amberstudent.com/inventories/1684479/92933096.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:ironworks-house-london-2507156287591,"Ironworks House, London",https://www.mezzino.com/property/ironworks-house/,379.0,GBP,week,379.0,450.0,379.0,"164 Trundleys Rd, London SE8 5JE, UK",London,GB,SE8 5JE,51.48407109999999,-0.0419453,4.7,10,student_accommodation,https://assets.amberstudent.com/inventories/1994935/f130d8f9.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:west-hampstead-london-2409065865914,"West Hampstead, London",https://www.gravitycoliving.com/locations/gravity-london-west-hampstead/,462.0,GBP,week,462.0,467.0,462.0,"11 Dennington Park Rd, London NW6 1BB, UK",London,GB,NW6 1BB,51.54985240000001,-0.1934718,,,student_accommodation,https://assets.amberstudent.com/inventories/1587558/c2eaa806.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:go-britanya-highbury-residence-ii-london-2307073638047,"GoBritanya Highbury Residence II, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,465.0,GBP,week,465.0,546.0,465.0,"295 Holloway Rd, London N7 8HS, UK",London,GB,N7 8HS,51.5526646,-0.1126525,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/282304/7ed96575.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-london-bridge-london-2411130939379,"Chapter London Bridge, London",https://www.chapter-living.com/properties/central/london-bridge,465.0,GBP,week,465.0,629.0,465.0,"42 Weston St, Bridge, London SE1 3QJ, UK",London,GB,SE1 3QJ,51.50302970000001,-0.0852184,,,student_accommodation,https://assets.amberstudent.com/inventories/1632435/e0c094dc.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:the-robinson-london-2401196053037,"The Robinson, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,467.0,GBP,week,467.0,1128.0,467.0,"Wembley HA9 0TQ, UK",Wembley,GB,HA9 0TQ,51.5569354,-0.2766561,,,student_accommodation,https://assets.amberstudent.com/inventories/945600/c5f4a7a0.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:ferrum-london-2401192363026,"Ferrum, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,474.0,GBP,week,474.0,1000.0,474.0,"40 South Way, Wembley HA9 0HZ, UK",Wembley,GB,HA9 0HZ,51.5549742,-0.2836554,,,student_accommodation,https://assets.amberstudent.com/inventories/943624/405d1b8a.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:canada-gardens-london-2401200681942,"Canada Gardens, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,475.0,GBP,week,475.0,730.0,475.0,"2 Engineers Way, Wembley HA9 0JS, UK",Wembley,GB,HA9 0JS,51.55851389999999,-0.2762594999999999,,,student_accommodation,https://assets.amberstudent.com/inventories/943751/abf019ec.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:repton-gardens-london-2401241072288,"Repton Gardens, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,480.0,GBP,week,480.0,1183.0,480.0,"1 Wellers Wy., Wembley Park, Wembley HA9 0UJ, UK",Wembley,GB,HA9 0UJ,51.5606811,-0.2808629,,,student_accommodation,https://assets.amberstudent.com/inventories/945173/e598b9f1.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:madison-london-2401207871426,"Madison, London ",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,489.0,GBP,week,489.0,783.0,489.0,"Wembley Park, Wembley HA9 0NR, UK",Wembley,GB,HA9 0NR,51.558155,-0.2788749,,,student_accommodation,https://assets.amberstudent.com/inventories/943785/64a000f2.jpeg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:elizabeth-croll-house-london-1710101871177,"Elizabeth Croll House, London",https://www.unitestudents.com/london/elizabeth-croll-house,490.0,GBP,week,490.0,529.0,490.0,"27 Penton Rise, London WC1X 9EJ, UK",London,GB,WC1X 9EJ,51.5301948,-0.1148047,4.3,3,student_accommodation,https://assets.amberstudent.com/inventories/138040/4ac2dfdb.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:chapter-westminster-2207199972072,"Chapter Westminster, London",https://www.chapter-living.com/properties/westminster/,492.0,GBP,week,492.0,591.0,492.0,"200A Lambeth Rd, London SE1 7LR, UK",London,GB,SE1 7LR,51.4957842,-0.1160669,4.8,5,student_accommodation,https://assets.amberstudent.com/inventories/1539092/f970b1f2.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:londonist-highbury-ii-residence-london-2003133250660,"LST Highbury II Residence, London",https://www.londonist.co.uk/residences/highbury-ii-residence_13,495.0,GBP,week,495.0,530.0,495.0,"295 Holloway Rd, London N7 8HS, UK",London,GB,N7 8HS,51.5526646,-0.1126525,5.0,9,student_accommodation,https://assets.amberstudent.com/inventories/149390/fda8c41f.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:old-street-residence-london-2205287379970,"GoBritanya Old Street Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,505.0,GBP,week,505.0,594.0,505.0,"18 Paul St, London EC2A 4JH, UK",London,GB,EC2A 4JH,51.5228239,-0.08419960000000001,4.9,13,student_accommodation,https://assets.amberstudent.com/inventories/218967/83db2a85.jpg,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:solar-london-2508128528807,"Solar, London",https://www.quintainliving.com/partners?destination=/partners/search-units&autologout_timeout=1,511.0,GBP,week,511.0,636.0,511.0,"Unit 15, Pop In Commercial Centre, london HA9 0HF, UK",london,GB,HA9 0HF,51.5551317,-0.275448,,,student_accommodation,https://assets.amberstudent.com/inventories/2072754/a969e3b5.webp,,https://amberstudent.com/places/search/london-1811028205760
amberstudent,amberstudent:aldgate-residence-go-britanya-2008218676075,"GoBritanya Aldgate Residence, London",https://docs.google.com/spreadsheets/d/1l2AR2i0prSBYHWEJxUaBDjLYaXKW1moVcaM5PPSfJgE/edit?gid=0#gid=0,515.0,GBP,week,515.0,600.0,515.0,"1 Commercial Rd, London E1 1NU, UK",London,GB,E1 1NU,51.5151447,-0.06944299999999999,4.7,3,student_accommodation,https://assets.amberstudent.com/inventories/158605/0e45382c.jpg,,https://amberstudent.com/places/search/london-1811028205760
